customer_unique_id,order_purchase_timestamp,recency,frequency,monetary
423c97d,2017-08-29 13:58:48,369,1,1150.11
99d8935,2017-10-05 17:06:27,332,1,293.36
7e4c963,2017-09-18 18:49:26,349,1,131.61
44d0865,2017-11-25 10:02:33,281,1,64.07
8d524db,2017-08-11 16:23:44,387,1,115.04
84ad9aa,2018-05-24 10:43:56,101,1,26.39
e6d9edd,2018-06-11 14:47:00,83,1,73.59
f654263,2018-04-05 19:55:13,150,1,223.27
7f570b7,2018-08-10 07:31:31,24,1,315.16
de65189,2018-08-10 23:54:45,23,1,220.39
2000fd4,2017-07-18 11:29:07,411,1,87.64
e2531ab,2018-04-23 15:07:49,132,1,44.34
c0c94fc,2017-05-12 20:52:38,478,1,427.1
19dc30d,2018-03-27 01:33:52,160,1,58.18
973d121,2018-05-01 12:49:47,124,1,164.46
cebeecd,2018-07-19 16:14:29,45,1,172.71
d1f9cf3,2017-07-10 20:07:27,419,1,159.41
554b602,2017-04-12 17:19:48,508,1,222.92
30d2d66,2018-02-22 21:58:40,192,2,174.92
124bc95,2018-01-16 11:56:07,229,2,253.08
8e5bfc9,2017-12-01 21:37:16,275,1,24.75
45d4cab,2017-11-24 17:19:25,282,1,84.23
85f9a39,2018-02-07 18:49:55,207,1,72.9
d6ee281,2017-11-19 12:13:56,287,1,136.08
f72d1ee,2017-05-02 12:03:00,488,1,91.71
27250f9,2017-05-21 19:35:12,469,1,147.15
b918f6e,2018-01-09 07:51:15,237,1,46.68
03d9f06,2018-07-03 10:12:47,61,1,175.86
60820f2,2018-01-07 01:25:32,239,1,106.21
810c70b,2018-05-14 17:12:48,111,1,272.64
f52251e,2018-03-05 15:51:30,181,1,198.48
c74fa5e,2017-10-04 18:12:37,333,1,218.63
3a0a586,2018-03-11 22:13:55,175,1,271.38
fb3e550,2017-12-01 15:49:57,275,1,241.36
95e3fd1,2018-04-15 13:02:02,140,1,173.53
5ca22a6,2017-06-06 19:02:52,453,1,71.65
c1247f4,2017-11-04 14:36:45,302,1,155.0
0052245,2017-04-01 13:40:12,519,1,127.98
edce860,2018-02-22 16:06:29,192,1,315.84
442f22c,2017-11-25 22:12:25,281,1,113.42
096dca2,2017-12-27 17:49:32,249,1,242.1
71200e5,2018-07-29 19:09:02,35,1,186.38
114fb8d,2018-03-26 09:36:53,160,1,168.83
0bb36d9,2018-06-15 20:34:58,79,1,67.53
24e1bb8,2018-05-01 00:36:33,125,1,80.26
7804384,2018-03-24 18:20:15,162,1,37.61
720ac64,2017-05-08 14:57:58,482,1,35.09
5a61458,2017-07-22 18:37:52,407,1,50.0
ec4ea7f,2018-04-01 21:59:43,154,1,217.94
3c8fecf,2017-07-07 01:32:08,423,1,77.79
cee3741,2017-05-17 12:44:03,473,1,163.39
57f36f6,2018-06-03 10:47:54,91,1,117.96000000000001
42ea819,2017-08-22 11:02:26,376,1,120.5
7869ac0,2017-09-23 18:57:21,344,1,157.45
9dc82b2,2018-01-03 18:39:54,242,1,26.68
b29c70f,2017-12-02 14:18:40,274,1,144.11
f850826,2018-07-18 07:01:18,47,1,103.43
c76762d,2017-01-30 23:40:40,580,3,256.86
f38b638,2018-05-08 19:48:36,117,1,238.09
6a3edb3,2018-07-20 17:53:08,44,1,53.24
c82677c,2018-07-18 16:48:23,46,1,50.93
b7d9813,2017-09-04 22:02:17,363,1,106.33
78e5561,2017-08-02 19:44:50,396,1,76.78
eee712a,2017-10-22 01:14:40,316,1,43.09
63ee138,2018-01-10 19:38:12,235,1,95.54
6794d51,2018-01-24 22:14:15,221,1,177.37
47587b8,2017-11-21 16:29:56,285,1,228.79
788f3b2,2018-07-14 19:38:54,50,1,25.13
ba567bd,2018-05-03 17:28:48,122,1,179.98
dfe9ee4,2017-04-16 23:55:43,504,1,28.46
bdd1197,2018-05-10 07:52:16,116,1,61.73
78d3be2,2018-07-29 18:14:00,35,1,68.96
53d3c9f,2018-06-06 13:24:51,88,1,93.37
66a964d,2017-12-08 00:28:37,269,1,102.23
de0158f,2018-06-16 19:13:42,78,1,79.23
d56262b,2018-02-06 21:51:53,208,1,122.5
394d711,2017-07-06 18:29:05,423,1,115.36
86b2db4,2018-03-21 09:25:55,165,1,61.32
66282b6,2018-06-11 14:58:16,83,1,40.76
ace8151,2017-12-14 12:18:48,262,1,40.0
f46b639,2017-11-11 16:59:40,295,1,218.22
2991185,2017-05-10 20:54:15,480,1,158.38
550b783,2017-11-03 09:28:57,303,1,32.69
5b23399,2017-01-26 21:07:27,584,1,123.48
eb57b6f,2017-12-02 10:56:04,274,1,79.33
70adb84,2018-08-22 14:54:48,11,1,37.13
554e8d1,2018-02-19 17:02:12,195,1,53.82
c6810e4,2017-10-16 18:51:27,321,1,77.9
ddd2a66,2017-08-30 06:49:06,369,1,175.77
6ea2dae,2018-07-18 10:40:17,46,1,177.1
37e36b0,2018-02-15 12:10:37,199,1,54.18
8eba304,2017-07-24 09:04:36,406,1,137.31
bcca3f1,2017-07-19 22:47:44,410,1,36.75
1256f2a,2018-03-19 14:41:53,167,1,40.29
1ba255b,2018-01-19 16:23:05,226,1,69.64
1e9ccb0,2018-05-14 00:38:08,112,1,82.9
84d94df,2018-07-07 12:56:12,57,1,858.65
989e9d2,2018-04-10 15:20:29,145,1,161.53
6cb8df9,2018-07-23 13:20:40,41,1,79.7
ee84362,2017-11-30 07:11:14,277,1,208.64
b868f82,2018-03-21 13:55:54,165,1,65.88
a03e6b5,2018-06-17 16:35:37,77,1,236.8
4c41f41,2018-02-27 15:37:07,187,1,221.81
4bb1519,2017-05-21 21:55:51,469,1,169.76
182dc55,2018-05-19 16:26:50,106,1,60.37
b7737cd,2018-08-09 11:53:06,24,2,235.45
b856a09,2017-11-06 19:40:33,300,1,83.41
45ca405,2018-04-18 21:22:49,137,2,879.86
19637bd,2017-06-01 19:08:30,458,1,98.04
c9d409a,2018-04-23 14:46:07,132,1,140.54
4711348,2018-06-07 20:45:20,87,2,1478.1999999999998
faf33c1,2018-02-06 12:49:15,208,1,288.99
91fd427,2018-02-14 11:26:08,200,1,215.85
f649b35,2018-07-24 16:19:55,40,1,232.5
5aa47e4,2018-07-30 16:39:18,34,1,56.59
fd07960,2018-03-01 13:16:25,185,1,122.62
8ea8c30,2017-11-24 20:44:16,282,1,68.89
cda07bb,2018-06-24 15:56:08,70,1,122.43
0cc3629,2017-11-23 11:13:16,283,1,49.6
43c1dcd,2018-04-05 13:17:12,150,1,206.77
452342f,2017-11-01 09:40:48,305,1,266.89
47ed479,2017-11-12 12:00:11,294,1,44.1
a231b02,2018-04-12 18:57:50,143,1,203.82
10c04a9,2018-07-18 13:48:12,46,1,56.37
5a794d8,2018-02-20 22:19:35,194,1,126.3
cdc3fc3,2018-08-13 08:33:31,21,1,91.03
e877dda,2017-05-07 12:41:14,483,1,147.28
9224f42,2017-12-29 11:38:04,247,1,47.38
d8dcf12,2018-03-10 15:33:59,176,1,208.87
0213ec5,2017-12-18 18:26:07,258,1,600.43
45e5e17,2017-11-28 11:16:46,278,1,1122.45
ae3b6c7,2018-05-13 19:02:14,112,1,32.72
1ee6cf0,2017-09-22 11:46:12,345,1,202.06
5703336,2018-02-21 22:43:55,193,1,88.16
ee337c5,2018-05-14 18:38:17,111,1,192.16
e29c0e7,2018-01-31 10:54:28,214,1,92.89
dbc5d03,2017-03-16 21:56:12,535,1,70.3
4cdf205,2017-07-13 00:54:41,417,1,64.77
f5610aa,2017-11-15 17:34:37,291,1,237.84
b2091b5,2017-10-09 10:36:49,328,1,142.06
b75c022,2018-06-16 10:43:52,78,1,324.94
b4c9963,2017-11-24 22:39:38,282,1,86.8
c0861e9,2018-03-12 22:49:15,174,1,35.22
4681829,2018-01-30 13:05:27,215,2,742.78
bcc1246,2018-02-09 07:14:01,206,1,325.89
b703d83,2017-12-01 01:42:46,276,1,145.17
a9d91b0,2018-01-08 08:06:06,238,1,573.56
7e7c1cf,2018-07-19 15:51:58,45,1,75.68
14b2ef9,2017-11-25 14:01:20,281,1,59.24
401e6fe,2018-07-31 12:40:23,33,1,65.14
caef5ce,2018-05-08 08:36:58,118,1,150.93
0c35dda,2018-06-21 00:32:30,74,1,92.01
2a0fc51,2018-02-23 16:47:13,191,1,96.01
62a25a1,2017-12-07 20:33:24,269,2,395.55
aac86ff,2017-11-25 19:54:16,281,1,72.96
ed1b6f6,2018-06-23 11:11:56,71,2,308.6
b088bc1,2017-10-11 10:23:09,326,2,111.63999999999999
2c7ba5e,2018-04-16 19:13:47,139,1,57.34
8703234,2018-05-10 11:05:59,115,1,46.7
dc08429,2018-04-15 17:58:27,140,1,165.52
74c8064,2018-07-28 13:18:23,36,1,239.73
5a04b8d,2018-08-22 21:33:00,11,1,91.67
8f1f89f,2017-11-16 12:05:27,290,1,102.11
81d2923,2018-08-07 12:10:56,26,1,57.17
4c91f30,2017-11-17 06:22:23,290,1,135.08
1635bcd,2018-02-05 10:31:08,209,1,75.28
baef2bd,2018-02-18 15:47:50,196,1,65.13
34741d8,2017-07-13 09:43:56,416,1,95.37
d10752e,2018-08-09 17:53:19,24,1,151.05
c8b1788,2017-07-30 15:19:43,399,1,115.35
ca26c28,2018-04-23 17:07:27,132,2,286.57
4d9e104,2017-03-21 13:29:54,530,2,140.35999999999999
86b3fe2,2018-06-09 15:36:32,85,2,455.53000000000003
4dc105b,2018-08-02 12:05:30,31,1,43.41
618114f,2018-08-21 15:43:35,12,1,138.28
987dc69,2017-10-20 10:00:43,317,1,85.23
8fca845,2018-05-07 15:43:05,118,1,241.15
bb1f8af,2017-10-08 18:33:23,329,1,310.2
310a39b,2017-10-11 19:11:12,326,1,100.62
3c3a8cb,2018-03-04 10:59:40,182,1,85.24
62f1c07,2017-12-13 22:37:02,263,1,178.39
6e4b915,2017-07-19 15:34:34,410,1,958.84
a763728,2017-12-31 14:37:51,245,1,100.34
0329fc1,2018-01-14 16:11:18,231,1,169.01
e9bd209,2018-02-21 10:58:21,193,1,143.06
6c8eb65,2018-05-05 22:59:57,120,1,277.75
4ef6b9e,2017-09-03 11:38:54,364,1,127.01
a9aa81e,2018-05-03 19:56:11,122,1,104.9
fea74e1,2018-08-06 11:34:22,27,1,279.57
a841fb5,2017-12-11 15:53:29,265,1,161.28
3019ee7,2017-12-05 10:54:29,271,1,206.16
2e2aa19,2018-02-02 22:48:30,212,1,62.01
4cb8ad9,2018-01-03 09:44:01,242,1,453.33
5671e68,2018-05-15 21:49:04,110,1,113.19
3a98520,2017-09-22 01:42:48,346,1,130.16
dac5791,2018-07-14 17:07:01,50,1,158.07
e14f831,2018-04-01 17:51:21,154,1,117.46
95a21b7,2018-06-08 21:35:30,86,1,117.57
a72b722,2017-12-04 21:55:40,272,1,56.57
01d4133,2017-11-14 20:00:09,292,1,135.08
43ecfaf,2017-12-15 12:13:21,261,1,28.75
4dd2c55,2017-03-01 12:25:22,550,1,151.51
89d2fbb,2017-09-21 11:06:58,346,1,51.63
b256347,2017-06-01 13:20:14,458,1,207.1
0e62996,2017-10-03 19:57:42,334,1,33.59
468d40c,2018-07-23 11:31:36,41,1,164.91
be97b16,2018-01-17 20:23:49,228,1,83.73
e7c9990,2018-04-08 12:08:24,147,1,86.26
d01ba52,2018-04-29 23:41:14,126,1,120.22
27af6b8,2018-05-14 10:23:32,111,1,145.66
77ac7ac,2017-10-14 19:34:10,323,1,1038.36
23f60e3,2017-05-24 00:06:25,467,1,102.03
a80d176,2017-02-27 21:33:10,552,1,151.51
7ff0775,2017-11-24 10:26:28,282,1,67.5
ab57ab4,2017-11-17 22:41:30,289,1,87.61
a9527e2,2018-01-25 20:48:28,220,1,63.27
72ec787,2018-03-28 15:12:18,158,1,241.89
687ec4b,2018-04-10 11:10:46,145,1,168.6
ac30e70,2018-05-15 00:09:07,111,1,116.9
b56c60e,2017-11-21 11:37:06,285,2,154.88
7df8522,2017-07-21 16:17:27,408,1,71.14
4f690c2,2017-08-18 22:36:04,380,1,49.0
8ab4df7,2018-07-31 14:20:47,33,1,762.4
7148ddb,2018-01-08 08:30:28,238,1,742.93
248404a,2017-06-19 10:22:57,440,1,113.62
dd370d6,2017-11-24 14:13:26,282,1,186.3
4b58a0b,2017-07-03 20:49:32,426,1,105.38
4d7e5b2,2018-04-16 18:14:33,139,1,68.87
f23d4c0,2017-11-15 19:03:17,291,1,34.09
db07fd2,2018-03-23 23:40:39,163,3,263.8
bfb0059,2018-05-20 20:48:30,105,1,68.18
50e0272,2017-12-07 13:02:57,269,1,75.08
43ddb13,2018-04-02 13:15:39,153,1,41.13
3d42778,2018-08-25 19:56:43,8,1,32.33
ec94c56,2018-07-23 16:07:37,41,1,44.41
5895fc5,2018-04-05 21:43:44,150,1,134.12
d3af472,2017-10-30 10:58:54,307,1,93.01
1356d8c,2017-08-29 18:23:46,369,1,420.13
07e2a0e,2018-08-21 23:41:36,12,1,134.41
eb7f6a9,2018-08-04 10:08:19,29,1,335.19
657dec3,2017-11-01 11:29:30,305,2,193.19
c35716b,2017-12-07 22:36:10,269,1,140.56
d0145b5,2018-02-09 11:35:54,205,1,186.36
65b9d20,2018-04-02 08:53:13,154,1,299.6
c147c09,2018-07-16 08:50:17,49,1,58.38
baa50e1,2017-03-30 22:38:45,521,1,87.83
5ebf2b9,2017-12-18 22:14:57,258,1,39.6
7db0e86,2017-12-15 13:01:26,261,1,182.91
070888c,2017-07-18 09:02:16,412,1,118.41
a37a685,2018-03-13 12:23:51,173,1,309.32
f2a3b0c,2018-04-16 23:12:40,139,1,176.12
1d41d48,2017-09-23 10:49:53,344,1,368.92
3f8ef4c,2017-11-20 17:03:42,286,1,29.0
342ebd6,2017-06-08 21:58:07,451,1,173.09
e608569,2017-10-28 09:14:38,309,2,667.4399999999999
f295682,2017-03-01 17:47:29,550,1,115.9
98c685c,2018-05-05 18:31:58,120,1,64.03
f3349fd,2018-04-15 22:28:24,140,1,437.36
384295b,2017-08-29 23:29:43,369,1,320.28
48b8f66,2018-03-25 22:39:42,161,1,75.25
011c3e6,2017-03-07 18:12:40,544,1,18.83
233e5d9,2018-05-03 17:04:29,122,1,218.96
f7ea3ad,2018-08-01 18:24:45,32,1,42.37
18d7e79,2018-01-12 21:11:16,233,1,37.85
30c1b37,2018-05-20 20:32:16,105,1,179.19
e2af42f,2017-05-27 13:30:08,463,2,108.09
2642f11,2018-08-04 15:45:19,29,2,291.46000000000004
0247fad,2017-02-26 21:07:49,553,1,208.59
90efe6a,2017-09-24 12:15:22,343,1,329.98
8a14fc0,2017-08-27 11:09:11,371,1,37.09
578dd7e,2018-07-31 19:22:54,33,1,111.55
bde74ca,2018-02-02 16:52:50,212,1,314.26
f845965,2018-04-25 20:03:13,130,1,99.9
5447130,2018-08-22 23:20:54,11,1,88.71
8a38098,2018-01-12 17:37:31,233,1,133.22
de9f9e4,2018-03-31 06:47:58,156,1,46.72
197e7a9,2017-07-18 17:52:06,411,1,111.89
8bda983,2018-03-01 11:17:45,185,1,71.53
43734d1,2017-05-24 14:55:40,466,1,242.24
31b0f58,2018-01-23 11:19:47,222,1,230.9
026d6aa,2017-03-06 18:34:35,545,1,134.76
8555a17,2017-12-01 11:52:34,275,2,127.34
3bcc1d1,2018-04-07 20:21:45,148,1,62.43
c4aaf56,2018-04-14 09:18:34,141,1,98.53
2b06e76,2018-08-20 13:31:30,13,1,39.99
94e6489,2018-03-25 21:22:34,161,1,1014.99
711bc47,2017-07-31 13:52:04,398,1,73.34
37c855b,2017-02-07 21:43:31,572,1,128.1
786df84,2017-03-16 10:03:18,535,1,152.47
60ec817,2018-03-02 20:20:44,184,1,50.63
591f61e,2017-05-04 16:40:36,486,1,227.14
6e5c287,2017-08-07 16:58:15,391,1,175.84
3679353,2018-06-01 22:22:52,93,1,585.95
3eff268,2017-04-10 12:47:28,510,1,125.18
77e7d4e,2017-11-27 00:02:27,280,1,63.1
de34b16,2018-01-11 19:20:51,234,5,530.38
720f5cf,2017-06-03 15:02:49,456,1,91.19
11632ca,2017-09-20 18:52:52,347,1,115.5
13449f5,2018-08-16 12:28:08,17,1,96.89
7b342d3,2018-02-23 22:04:19,191,1,201.84
432aa62,2017-09-29 11:07:53,338,2,133.35000000000002
e3f8c5f,2018-05-01 17:07:56,124,1,143.38
30843e1,2017-05-20 17:21:50,470,1,104.6
0848b22,2018-06-16 20:32:14,78,1,129.86
ddbb867,2017-12-21 09:06:02,256,1,186.05
c01c738,2017-09-11 13:52:14,356,1,33.77
0a519a9,2017-04-08 17:19:02,512,1,90.22
2c208e4,2018-01-02 22:34:26,243,1,138.6
4e23e18,2018-03-13 22:28:21,173,2,187.76999999999998
c57c7c3,2018-07-20 12:14:10,44,1,102.63
76402ad,2017-02-14 16:07:08,565,1,56.46
dd00883,2017-10-16 04:09:15,322,1,67.99
5f89b3a,2017-11-29 09:03:43,278,1,103.55
790cf71,2018-06-27 07:35:53,68,1,340.81
a9a01f7,2018-08-28 09:18:17,5,1,22.29
d3738b2,2018-02-18 13:38:48,196,2,176.3
37e388e,2018-01-24 09:18:49,221,1,62.78
1e789ec,2017-10-16 20:06:28,321,1,115.45
0d4a897,2018-01-24 20:18:23,221,1,73.63
d4012b6,2018-01-08 22:39:14,237,1,35.28
5deda40,2017-11-16 20:23:13,290,1,69.73
6c29452,2018-02-22 15:03:52,192,1,187.41
0ba0765,2018-06-21 21:54:29,73,1,114.79
a07b90c,2018-01-07 13:12:29,238,1,124.52
7157c41,2018-04-18 14:52:38,137,1,99.81
8f21cb9,2017-11-28 14:31:16,278,1,133.58
9a018c0,2017-08-21 21:06:36,377,1,241.76
f0aa9a2,2017-03-30 20:26:30,521,1,645.68
78b5cbc,2018-01-11 11:06:41,234,3,352.09
727d4e7,2017-09-01 03:12:29,367,1,69.03
059e4df,2017-03-25 19:22:00,526,1,82.84
9279968,2017-11-23 06:34:25,284,1,416.69
0601c19,2017-03-20 08:48:55,532,1,891.34
2fcb3dd,2018-08-19 16:28:17,14,1,329.8
2b22fac,2018-08-09 08:27:54,25,1,159.69
ee774f5,2018-04-25 18:38:57,130,1,74.41
3b84016,2018-08-16 20:49:16,17,1,58.98
944ffa7,2018-03-20 22:07:36,166,1,86.48
a6bf630,2018-05-09 22:09:32,116,1,58.22
71b35d5,2016-10-06 12:21:47,696,1,176.23
bcf6059,2018-04-17 17:03:28,138,1,74.48
8a8bb19,2018-08-21 11:11:03,12,1,34.64
f7eaae0,2017-11-06 16:54:08,300,1,700.89
b4ef173,2018-07-23 16:40:38,41,1,37.84
65663ad,2017-04-23 00:03:58,498,2,200.07
30a81e3,2017-11-01 08:58:39,306,3,131.31
9649d4d,2018-01-13 15:09:33,232,1,385.13
dee08f6,2018-04-01 11:11:33,154,1,47.67
0478718,2018-04-17 21:51:13,138,1,128.25
a229a26,2018-02-20 19:59:03,194,1,107.94
7ab32f5,2018-03-09 20:23:20,177,1,163.3
7faa5e8,2017-11-04 17:16:38,302,1,97.86
1371f85,2018-04-25 11:43:29,130,1,64.13
746e477,2018-03-27 15:59:27,159,1,401.63
d5fafb2,2018-02-13 16:54:20,201,1,23.72
de23c54,2018-08-21 21:55:29,12,1,96.95
9ea564f,2018-06-13 10:43:10,81,1,52.94
5d0e326,2018-07-19 20:22:42,45,1,108.81
f1774ed,2018-08-02 16:04:26,31,1,100.64
96e1478,2018-06-27 17:38:07,67,1,219.49
66ec2bc,2018-01-07 22:41:05,238,1,1898.27
98e3117,2017-08-29 15:50:51,369,3,378.31
f99fff0,2017-07-21 10:24:33,408,1,125.21
57a82a3,2018-01-02 11:49:03,243,1,53.24
99d5d41,2018-08-18 21:19:10,15,1,142.32
5565d43,2018-02-23 20:43:58,191,1,62.28
229dbc2,2017-07-28 13:38:25,401,1,72.14
0688d8f,2018-04-23 20:50:16,132,1,93.39
5459bc6,2017-10-02 19:04:13,335,1,186.95
97bc08e,2017-08-03 09:25:14,395,3,269.97
e34fe21,2018-05-11 14:43:47,114,1,42.13
7fbf88f,2018-02-13 17:49:15,201,1,63.27
0e41cb2,2018-05-06 18:49:55,119,1,209.28
77346ea,2018-03-22 18:29:48,164,1,69.23
cc3e351,2017-11-15 16:28:17,291,1,124.42
4b201cf,2018-04-21 19:46:35,134,1,74.41
6ae01c9,2017-08-05 12:50:01,393,1,91.18
203ce97,2017-09-05 20:41:37,362,1,216.07
9b24b12,2018-01-28 19:34:50,217,1,206.92
cc8e5ca,2018-07-03 12:04:03,61,1,76.41
b0cbcc2,2018-05-22 19:25:04,103,1,196.68
a35698b,2018-07-23 10:56:16,41,1,168.92
95d3273,2018-04-09 09:15:19,146,1,88.37
1028ab5,2017-12-01 16:26:45,275,1,197.65
ccbbfaa,2018-04-17 13:30:17,138,1,121.39
f006187,2017-02-14 08:48:43,566,1,336.71
6cad698,2017-12-03 12:32:31,273,1,216.64
442378c,2017-08-26 09:46:26,372,1,66.69
805f4b6,2018-03-30 14:37:11,156,2,83.44
1b32a6f,2018-03-28 10:12:52,158,1,47.43
626b119,2018-04-16 13:34:03,139,1,90.42
771d104,2018-08-13 15:07:30,20,1,48.11
5e5b707,2018-03-06 13:09:30,180,1,80.33
bd06ce0,2017-09-13 19:13:20,354,1,10.07
fc44a9e,2017-12-10 16:42:30,266,1,94.31
cee2ed1,2018-04-25 08:16:25,131,1,32.77
ef643d6,2018-06-05 21:50:30,89,1,65.22
877ad3f,2018-06-30 21:51:00,64,1,249.57
38cfe07,2017-12-01 16:51:00,275,1,301.35
ce9f8a2,2017-04-26 14:09:45,494,1,231.18
d5c7ae6,2018-08-02 12:05:18,31,1,70.38
f4eb376,2018-04-21 09:43:15,134,1,59.23
918fc1e,2018-08-13 16:17:10,20,1,715.32
103d44c,2018-08-09 09:35:54,24,1,171.79
7956471,2017-05-21 17:28:49,469,1,213.74
51c8ddf,2018-06-21 17:57:11,73,1,73.47
beac646,2018-03-20 07:44:52,167,1,56.96
1bb4bed,2017-12-09 08:59:58,268,1,112.6
7d382c1,2017-06-13 19:01:31,446,1,330.08
dc19a19,2018-02-22 18:00:12,192,1,79.81
8fe2d8e,2018-05-11 00:34:12,115,1,138.81
8a5dd5a,2017-06-16 22:53:16,443,1,37.5
6940b55,2018-08-10 20:21:24,23,1,114.75
49dfc82,2018-06-29 12:28:48,65,1,63.72
936f9d5,2017-11-18 08:49:34,289,1,371.32
23cd944,2018-04-26 16:22:34,129,1,107.46
8f491fc,2018-04-04 09:00:15,152,1,74.88
8a0fa67,2018-08-13 14:28:50,20,1,207.89
c176307,2018-02-21 08:26:38,194,1,41.25
991063f,2018-03-26 18:32:02,160,1,53.39
30d9763,2017-06-18 14:14:29,441,1,178.69
c84bec9,2017-01-27 10:29:59,583,1,40.95
6faf121,2018-05-03 09:42:53,122,1,204.17
574bbaf,2017-04-11 06:38:01,510,1,62.83
6189167,2018-08-20 13:09:40,13,1,153.52
e5a4f6d,2018-08-25 13:21:23,8,1,82.25
d4f6e32,2017-03-08 15:55:56,543,1,82.39
d141f28,2017-11-23 21:15:56,283,1,173.21
b079e8a,2017-12-18 16:20:18,258,2,358.72
8c59e84,2018-01-29 16:31:12,216,1,32.38
10fcc0f,2017-11-14 17:44:57,292,1,142.64
c7c92d5,2018-03-08 16:02:35,178,1,85.05
a672e4e,2018-08-14 19:30:11,19,1,105.6
165d93a,2017-09-03 23:37:01,364,2,604.79
5fbd187,2018-07-29 18:51:50,35,1,256.87
7b44e3a,2018-01-22 08:05:13,224,1,62.68
6b5dba0,2017-09-03 10:58:40,364,1,182.98
7ddf6d4,2018-03-21 13:13:28,165,1,105.32
183d97c,2018-05-02 20:29:29,123,1,99.9
6bc1833,2018-05-02 15:15:59,123,1,99.9
294f1ff,2018-06-18 20:15:39,76,1,112.42
2254167,2018-01-06 13:32:38,239,1,61.45
81d6253,2017-05-02 10:52:39,488,1,30.58
3ecb7f3,2017-10-24 17:07:24,313,1,246.85
64d467a,2017-12-31 14:33:48,245,1,72.08
0039159,2018-08-05 20:33:28,28,1,119.32
7bf1c24,2017-11-15 22:51:19,291,1,199.67
da7bf44,2018-07-30 11:51:06,34,1,43.74
24bf547,2018-07-16 16:33:40,48,1,88.49
44ee2c4,2018-01-30 21:50:42,215,1,163.79
4287002,2018-06-09 18:45:40,85,1,91.79
b91544f,2018-07-16 14:07:54,48,1,244.81
970e596,2017-06-18 10:24:32,441,2,239.94
a1f495d,2017-07-23 21:56:45,406,1,636.74
8d500d5,2018-04-24 12:07:51,131,1,75.85
639d81e,2018-04-18 12:46:02,137,1,226.47
565427a,2018-04-29 21:16:30,126,1,133.18
8af636a,2017-10-24 21:14:02,313,1,103.55
b8d6726,2018-06-22 23:34:28,72,1,135.84
ed5b660,2017-12-11 21:24:54,265,1,183.38
11b4751,2018-02-20 14:59:40,194,2,235.3
ffdffea,2017-09-13 11:04:08,354,1,905.76
16596fa,2018-02-12 01:13:24,203,1,37.77
448d4ea,2018-05-02 17:42:07,123,1,196.32
b7c20aa,2017-11-24 08:25:10,283,1,374.42
6926885,2018-03-06 00:01:09,181,1,128.75
05c5372,2017-11-07 20:42:40,299,1,44.67
07858df,2018-02-08 17:24:08,206,1,55.1
6e9535f,2017-03-07 22:10:46,544,1,266.14
7c56a42,2018-01-02 18:05:22,243,1,142.96
48e6f23,2017-08-30 14:57:52,368,1,88.72
143b287,2018-03-01 18:39:21,185,1,112.3
e449489,2017-06-02 12:37:27,457,1,32.09
2c208da,2018-05-29 02:50:57,97,1,98.34
28a1eef,2017-08-28 12:12:38,370,1,122.25
05b0ef4,2017-05-26 12:11:09,464,1,475.97
c4988f7,2018-01-11 09:38:50,234,1,31.09
c8527d7,2017-10-02 21:14:34,335,1,217.15
edde231,2018-08-03 21:10:16,30,1,4513.32
83ad84a,2018-05-18 00:32:13,108,1,98.7
38b23b2,2018-06-12 16:41:44,82,1,176.09
1da09dd,2017-05-10 14:04:15,480,3,2164.4
edfe00c,2017-09-02 13:04:14,365,1,48.27
7527b90,2018-03-05 13:06:29,181,1,50.17
d2f2dd2,2017-08-19 14:37:52,379,1,136.98
d78abbf,2017-09-19 10:33:10,348,1,102.96
66c83c3,2018-05-08 07:41:41,118,1,157.45
b8d3127,2018-05-15 10:21:33,110,1,98.34
9106098,2018-04-04 11:07:21,151,1,137.41
10e640a,2017-11-25 17:51:37,281,1,130.57
ff0c3ce,2018-07-26 16:26:25,38,1,318.3
adc4db6,2018-02-24 07:06:10,191,1,28.77
7a10cf7,2018-05-01 12:57:12,124,1,30.39
32d2549,2017-03-02 13:52:03,549,1,808.91
39a3e31,2018-06-10 20:29:24,84,1,157.46
df275a9,2018-01-11 10:14:35,234,1,65.09
9930971,2018-01-25 12:13:46,220,1,44.09
17f9bbf,2018-02-26 11:29:03,188,1,43.0
29cde91,2017-01-26 18:33:10,584,1,154.29
c1bafa3,2018-07-03 12:56:03,61,1,74.51
41ab9a0,2018-01-05 16:53:04,240,1,146.06
54982b0,2018-08-06 21:19:27,27,2,1098.34
e2c3042,2018-06-18 22:14:11,76,1,322.95
ed00882,2018-03-29 21:39:51,157,1,34.59
409fffc,2018-01-18 00:19:41,228,2,406.15
b3879dc,2018-08-06 20:19:36,27,1,1768.4
394ac4d,2018-03-05 19:53:08,181,5,745.41
09ec14d,2017-06-06 19:49:09,453,1,317.85
178393e,2017-10-11 11:04:43,326,1,206.97
98a999d,2018-08-18 09:52:35,15,1,54.64
2b700e5,2017-05-11 12:14:05,479,1,111.09
3cfb644,2018-08-02 12:54:36,31,1,209.46
21be42c,2018-02-28 17:22:16,186,1,48.71
32ec51f,2017-10-16 23:38:27,321,1,484.89
4152b90,2017-07-26 15:38:54,403,1,29.33
afcd772,2018-05-06 11:38:34,119,1,242.44
dcdfef6,2018-05-06 17:07:09,119,1,163.89
12be5c2,2018-02-27 22:02:41,187,1,239.1
1790b6f,2018-02-20 20:41:50,194,1,51.69
